1,Perciformes,Carangidae,Seriola,SPECIES,Seriola dumerili,5961696
9,Perciformes,Carangidae,Seriola,SPECIES,Seriola rivoliana,5961682
18,Perciformes,Carangidae,Seriola,SPECIES,Seriola zonata,5961719
19,Perciformes,Carangidae,Trachinotus,SPECIES,Trachinotus carolinus,5210681
62,Perciformes,Carangidae,Trachinotus,SPECIES,Trachinotus falcatus,9819074
9,Perciformes,Carangidae,Trachurus,SPECIES,Trachurus lathami,5210468
1,Perciformes,Carangidae,Trachurus,SPECIES,Trachurus trachurus,5210473
1,Perciformes,Carangidae,Uraspis,SPECIES,Uraspis helvola,2391351
18,Perciformes,Centrarchidae,Acantharchus,SPECIES,Acantharchus pomotis,2394540
106,Perciformes,Centrarchidae,Ambloplites,SPECIES,Ambloplites rupestris,2394514
33,Perciformes,Centrarchidae,Enneacanthus,SPECIES,Enneacanthus chaetodon,2394547
106,Perciformes,Centrarchidae,Enneacanthus,SPECIES,Enneacanthus gloriosus,2394551
102,Perciformes,Centrarchidae,Enneacanthus,SPECIES,Enneacanthus obesus,2394549
1,Perciformes,Centrarchidae,Enneacanthus,GENUS,Enneacanthus,2394546
47,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis,2394482
3,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis auritus × cyanellus,2394482
2,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis auritus × gibbosus,2394482
8,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis auritus × macrochirus,2394482
35,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis gibbosus × cyanellus,2394482
51,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis gibbosus × macrochirus,2394482
43,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis macrochirus × cyanellus,2394482
1,Perciformes,Centrarchidae,Lepomis,GENUS,Lepomis macrochirus × microlophus,2394482
457,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis auritus,2394491
307,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis cyanellus,2394494
755,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis gibbosus,2394486
8,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis gulosus,2394507
1695,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis macrochirus,2394503
6,Perciformes,Centrarchidae,Lepomis,SUBSPECIES,Lepomis macrochirus macrochirus,9453826
14,Perciformes,Centrarchidae,Lepomis,SPECIES,Lepomis microlophus,2394501
1,Perciformes,Centrarchidae,Micropterus,GENUS,Micropterus,2391100
294,Perciformes,Centrarchidae,Micropterus,SPECIES,Micropterus dolomieu,5211250
1046,Perciformes,Centrarchidae,Micropterus,SPECIES,Micropterus salmoides,2394563
1,Perciformes,Centrarchidae,Pomoxis,GENUS,Pomoxis annularis × nigromaculatus,2394525
21,Perciformes,Centrarchidae,Pomoxis,SPECIES,Pomoxis annularis,2394534
298,Perciformes,Centrarchidae,Pomoxis,SPECIES,Pomoxis nigromaculatus,2394526
9,Perciformes,Centrolophidae,Hyperoglyphe,SPECIES,Hyperoglyphe perciformis,2398160
4,Perciformes,Chaetodontidae,Chaetodon,SPECIES,Chaetodon capistratus,2385548
46,Perciformes,Chaetodontidae,Chaetodon,SPECIES,Chaetodon ocellatus,2385448
1,Perciformes,Chaetodontidae,Chaetodon,SPECIES,Chaetodon sedentarius,2385404
66,Perciformes,Channidae,Channa,SPECIES,Channa argus,4284921
7,Perciformes,Chiasmodontidae,Chiasmodon,SPECIES,Chiasmodon niger,2394676
1,Perciformes,Cichlidae,Astronotus,SPECIES,Astronotus ocellatus,2370243
2,Perciformes,Cichlidae,,FAMILY,Amphilophus citrinellus × Vieja melanurus,8522
1,Perciformes,Cichlidae,,FAMILY,Herichthys cyanoguttatus × Mayaheros urophthalmus,8522
1,Perciformes,Cichlidae,Oreochromis,SPECIES,Oreochromis niloticus,4285694
36,Perciformes,Coryphaenidae,Coryphaena,SPECIES,Coryphaena hippurus,2381939
81,Perciformes,Cryptacanthodidae,Cryptacanthodes,SPECIES,Cryptacanthodes maculatus,2387415
2,Perciformes,Echeneidae,Echeneis,SPECIES,Echeneis naucrates,2375300
4,Perciformes,Ephippidae,Chaetodipterus,SPECIES,Chaetodipterus faber,2394320
2,Perciformes,Epigonidae,Epigonus,SPECIES,Epigonus denticulatus,2395056
1,Perciformes,Epigonidae,Epigonus,SPECIES,Epigonus pandionis,2395033
4,Perciformes,Gempylidae,Nealotus,SPECIES,Nealotus tripes,2397769
1,Perciformes,Gerreidae,Eucinostomus,SPECIES,Eucinostomus argenteus,2369473
16,Perciformes,Gerreidae,Eucinostomus,SPECIES,Eucinostomus harengulus,2369478
1,Perciformes,Gerreidae,Eucinostomus,SPECIES,Eucinostomus melanopterus,2369483
2,Perciformes,Gerreidae,Eucinostomus,GENUS,Eucinostomus,2369470
5,Perciformes,Gobiidae,Ctenogobius,SPECIES,Ctenogobius boleosoma,2375376
2,Perciformes,Gobiidae,Ctenogobius,SPECIES,Ctenogobius shufeldti,2375361
3,Perciformes,Gobiidae,Gobiosoma,GENUS,Gobiosoma,3237964
37,Perciformes,Gobiidae,Gobiosoma,SPECIES,Gobiosoma bosc,5208832
22,Perciformes,Gobiidae,Gobiosoma,SPECIES,Gobiosoma ginsburgi,5208834
27,Perciformes,Haemulidae,Orthopristis,SPECIES,Orthopristis chrysoptera,2382797
1,Perciformes,Istiophoridae,Istiophorus,SPECIES,Istiophorus platypterus,5211984
2,Perciformes,Istiophoridae,Makaira,SPECIES,Makaira nigricans,8098719
324,Perciformes,Labridae,Tautoga,SPECIES,Tautoga onitis,2383615
1430,Perciformes,Labridae,Tautogolabrus,SPECIES,Tautogolabrus adspersus,2382945
1,Perciformes,Lobotidae,Lobotes,SPECIES,Lobotes surinamensis,2379457
1,Perciformes,Lutjanidae,Lutjanus,SPECIES,Lutjanus apodus,2384922
4,Perciformes,Lutjanidae,Lutjanus,SPECIES,Lutjanus campechanus,2384865
1,Perciformes,Lutjanidae,Lutjanus,SPECIES,Lutjanus cyanopterus,2385052
24,Perciformes,Lutjanidae,Lutjanus,SPECIES,Lutjanus griseus,2384986
1,Perciformes,Malacanthidae,Caulolatilus,SPECIES,Caulolatilus microps,2389848
5,Perciformes,Malacanthidae,Lopholatilus,SPECIES,Lopholatilus chamaeleonticeps,2389833
2,Perciformes,Moronidae,Morone,GENUS,Morone chrysops × saxatilis,2382010
363,Perciformes,Moronidae,Morone,SPECIES,Morone americana,2394604
677,Perciformes,Moronidae,Morone,SPECIES,Morone saxatilis,2394612
2,Perciformes,Mullidae,Pseudupeneus,SPECIES,Pseudupeneus maculatus,2396813
2,Perciformes,Mullidae,Upeneus,SPECIES,Upeneus parvus,2396783
1,Perciformes,Nomeidae,Nomeus,SPECIES,Nomeus gronovii,2381886
12,Perciformes,,,ORDER,Percoidei,587
50,Perciformes,Percidae,Etheostoma,SPECIES,Etheostoma fusiforme,2382339
206,Perciformes,Percidae,Etheostoma,SPECIES,Etheostoma olmstedi,2382257
1,Perciformes,Percidae,Etheostoma,SPECIES,Etheostoma vitreum,2382419
1,Perciformes,Percidae,Etheostoma,GENUS,Etheostoma,2382199
1,Perciformes,Percidae,,FAMILY,Etheostomatinae,4481
440,Perciformes,Percidae,Perca,SPECIES,Perca flavescens,2382004
15,Perciformes,Percidae,Percina,SPECIES,Percina peltata,2382039
3,Perciformes,Percidae,Sander,SPECIES,Sander vitreus,2382172
8,Perciformes,Pholidae,Pholis,SPECIES,Pholis fasciata,5210413
256,Perciformes,Pholidae,Pholis,SPECIES,Pholis gunnellus,5210421
3,Perciformes,Pomacanthidae,Holacanthus,SPECIES,Holacanthus bermudensis,5211460
1,Perciformes,Pomacentridae,Abudefduf,SPECIES,Abudefduf saxatilis,2398623
3,Perciformes,Pomacentridae,Abudefduf,SPECIES,Abudefduf taurus,2398664
321,Perciformes,Pomatomidae,Pomatomus,SPECIES,Pomatomus saltatrix,5208090
3,Perciformes,Priacanthidae,Cookeolus,SPECIES,Cookeolus japonicus,2375059
2,Perciformes,Priacanthidae,Heteropriacanthus,SPECIES,Cookeolus boops,2375053
4,Perciformes,Priacanthidae,Heteropriacanthus,SPECIES,Heteropriacanthus cruentatus,2375045
31,Perciformes,Priacanthidae,Pristigenys,SPECIES,Pristigenys alta,2375079
10,Perciformes,Rachycentridae,Rachycentron,SPECIES,Rachycentron canadum,2391729
61,Perciformes,Sciaenidae,Bairdiella,SPECIES,Bairdiella chrysoura,2400214
51,Perciformes,Sciaenidae,Cynoscion,SPECIES,Cynoscion regalis,2399985
137,Perciformes,Sciaenidae,Leiostomus,SPECIES,Leiostomus xanthurus,5212294
17,Perciformes,Sciaenidae,Menticirrhus,SPECIES,Menticirrhus americanus,2400093
1,Perciformes,Sciaenidae,Menticirrhus,SPECIES,Menticirrhus littoralis,2400086
114,Perciformes,Sciaenidae,Menticirrhus,SPECIES,Menticirrhus saxatilis,2400079
27,Perciformes,Sciaenidae,Micropogonias,SPECIES,Micropogonias undulatus,2399874
48,Perciformes,Sciaenidae,Pogonias,SPECIES,Pogonias cromis,5212349
1,Perciformes,Scombridae,Acanthocybium,SPECIES,Acanthocybium solandri,2374069
5,Perciformes,Scombridae,Auxis,SPECIES,Auxis rochei,4286088
13,Perciformes,Scombridae,Euthynnus,SPECIES,Euthynnus alletteratus,5208565
1,Perciformes,Scombridae,,FAMILY,Scombrinae,8596
4,Perciformes,Scombridae,Katsuwonus,SPECIES,Katsuwonus pelamis,2374191
23,Perciformes,Scombridae,Sarda,SPECIES,Sarda sarda,5208593
8,Perciformes,Scombridae,Scomberomorus,SPECIES,Scomberomorus maculatus,2374268
19,Perciformes,Scombridae,Scomber,SPECIES,Scomber colias,2374161
14152,Perciformes,Scombridae,Scomber,SPECIES,Scomber scombrus,2374149
12,Perciformes,Scombridae,Thunnus,SPECIES,Thunnus albacares,2374013
1,Perciformes,Scombridae,Thunnus,SPECIES,Thunnus atlanticus,2373969
1,Perciformes,Scombridae,Thunnus,SPECIES,Thunnus obesus,2373996
30,Perciformes,Scombridae,Thunnus,SPECIES,Thunnus thynnus,2373980
5,Perciformes,Serranidae,Anthias,SPECIES,Anthias nicholsi,2387923
464,Perciformes,Serranidae,Centropristis,SPECIES,Centropristis striata,2387483
1,Perciformes,Serranidae,Cephalopholis,SPECIES,Cephalopholis fulva,2388809
2,Perciformes,Serranidae,Epinephelus,SPECIES,Epinephelus morio,2388373
7,Perciformes,Serranidae,Hyporthodus,SPECIES,Hyporthodus niveatus,5788225
3,Perciformes,Serranidae,Mycteroperca,SPECIES,Mycteroperca microlepis,2388994
4,Perciformes,Serranidae,Mycteroperca,SPECIES,Mycteroperca phenax,2389053
27,Perciformes,Sparidae,Archosargus,SPECIES,Archosargus probatocephalus,2392542
42,Perciformes,Sparidae,Lagodon,SPECIES,Lagodon rhomboides,2392516
297,Perciformes,Sparidae,Stenotomus,SPECIES,Stenotomus chrysops,2392447
48,Perciformes,Sphyraenidae,Sphyraena,SPECIES,Sphyraena borealis,2394241
30,Perciformes,Stichaeidae,Eumesogrammus,SPECIES,Eumesogrammus praecisus,2394920
9,Perciformes,Stichaeidae,,FAMILY,Stichaeidae,8598
3,Perciformes,Stichaeidae,Leptoclinus,SPECIES,Leptoclinus maculatus,2394832
28,Perciformes,Stichaeidae,Leptoclinus,SPECIES,Lumpenus maculatus,5211314
24,Perciformes,Stichaeidae,Lumpenus,GENUS,Lumpenus,5211320
2,Perciformes,Stichaeidae,Lumpenus,SPECIES,Lumpenus fabricii,8290461
1,Perciformes,Stichaeidae,Lumpenus,SPECIES,Lumpenus lampretaeformis,5211321
219,Perciformes,Stichaeidae,Lumpenus,SPECIES,Lumpenus lumpretaeformis,5211325
329,Perciformes,Stichaeidae,Ulvaria,SPECIES,Ulvaria subbifurcata,5211302
2417,Perciformes,Stromateidae,Peprilus,SPECIES,Peprilus triacanthus,2397711
6,Perciformes,Trichiuridae,Benthodesmus,SPECIES,Benthodesmus simonyi,2389330
7,Perciformes,Trichiuridae,Trichiurus,SPECIES,Trichiurus lepturus,2389407
38,Perciformes,Uranoscopidae,Astroscopus,SPECIES,Astroscopus guttatus,2394348
4,Perciformes,Xiphiidae,Xiphias,SPECIES,Xiphias gladius,2397850
4,Perciformes,Zoarcidae,Gymnelus,SPECIES,Gymnelis viridis,2380950
12,Perciformes,Zoarcidae,Lycenchelys,SPECIES,Lycenchelys paxillus,2380587
32,Perciformes,Zoarcidae,Lycenchelys,SPECIES,Lycenchelys verrilli,2380616
2,Perciformes,Zoarcidae,Lycenchelys,SPECIES,Lycenchelys verrillii,2380616
38,Perciformes,Zoarcidae,Lycodes,GENUS,Lycodes,2380703
2,Perciformes,Zoarcidae,Lycodes,SPECIES,Lycodes pallidus,5209368
2,Perciformes,Zoarcidae,Lycodes,SPECIES,Lycodes polaris,5209460
3,Perciformes,Zoarcidae,Lycodes,SPECIES,Lycodes reticulatus,8406566
25,Perciformes,Zoarcidae,Lycodes,SPECIES,Lycodes vahlii,5209425
131,Perciformes,Zoarcidae,Melanostigma,SPECIES,Melanostigma atlanticum,5209502
9165,Perciformes,Zoarcidae,Zoarces,SPECIES,Zoarces americanus,2380998
30,Percopsiformes,Aphredoderidae,Aphredoderus,SPECIES,Aphredoderus sayanus,2401749
7,Percopsiformes,Aphredoderidae,Aphredoderus,SUBSPECIES,Aphredoderus sayanus sayanus,6166249
3,Petromyzontiformes,Petromyzontidae,Lampetra,SPECIES,Lampetra aepyptera,5216490
7,Petromyzontiformes,Petromyzontidae,Lethenteron,SPECIES,Lethenteron appendix,2421396
347,Petromyzontiformes,Petromyzontidae,Petromyzon,SPECIES,Petromyzon marinus,8236498
28,Pleuronectiformes,Achiridae,Trinectes,SPECIES,Trinectes maculatus,2408252
1,Pleuronectiformes,Bothidae,Bothus,SPECIES,Bothus ocellatus,5213883
1,Pleuronectiformes,Bothidae,Bothus,SPECIES,Bothus robinsi,5213869
2,Pleuronectiformes,Bothidae,Bothus,GENUS,Bothus,2408619
29,Pleuronectiformes,Cynoglossidae,Symphurus,GENUS,Symphurus,2409433
31,Pleuronectiformes,Cynoglossidae,Symphurus,SPECIES,Symphurus diomedeanus,2409438
7,Pleuronectiformes,Cynoglossidae,Symphurus,SPECIES,Symphurus plagiusa,2409475
1,Pleuronectiformes,Cynoglossidae,Symphurus,SPECIES,Symphurus pusillus,2409443
1435,Pleuronectiformes,Paralichthyidae,Citharichthys,SPECIES,Citharichthys arctifrons,2408719
1,Pleuronectiformes,Paralichthyidae,Citharichthys,SPECIES,Citharichthys macrops,2408741
13,Pleuronectiformes,Paralichthyidae,Etropus,SPECIES,Etropus microstomus,2408956
4998,Pleuronectiformes,Paralichthyidae,Hippoglossina,SPECIES,Hippoglossina oblonga,2408805
8,Pleuronectiformes,Paralichthyidae,Hippoglossina,SPECIES,Paralichthys oblongus,2408807
700,Pleuronectiformes,Paralichthyidae,Paralichthys,SPECIES,Paralichthys dentatus,2408866
1,Pleuronectiformes,Paralichthyidae,Paralichthys,SPECIES,Paralichthys lethostigma,2408881
4,Pleuronectiformes,Pleuronectidae,,FAMILY,Pleuronectidae,8611
9138,Pleuronectiformes,Pleuronectidae,Glyptocephalus,SPECIES,Glyptocephalus cynoglossus,5213996
22609,Pleuronectiformes,Pleuronectidae,Hippoglossoides,SPECIES,Hippoglossoides platessoides,2409104
3077,Pleuronectiformes,Pleuronectidae,Hippoglossus,SPECIES,Hippoglossus hippoglossus,2409218
33649,Pleuronectiformes,Pleuronectidae,Limanda,SPECIES,Limanda ferruginea,5213953
1,Pleuronectiformes,Pleuronectidae,Pleuronectes,SPECIES,Liopsetta putnami,2409259
19388,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,SPECIES,Pseudopleuronectes americanus,2409062
336,Pleuronectiformes,Pleuronectidae,Reinhardtius,SPECIES,Reinhardtius hippoglossoides,2409383
12974,Pleuronectiformes,Scophthalmidae,Scophthalmus,SPECIES,Scophthalmus aquosus,2409401
17,Polymixiiformes,Polymixiidae,Polymixia,SPECIES,Polymixia lowei,2410398
4,Polymixiiformes,Polymixiidae,Polymixia,SPECIES,Polymixia nobilis,2410396
1,Salmoniformes,Salmonidae,,FAMILY,Salmoninae,8615
6,Salmoniformes,Salmonidae,,FAMILY,Salmo trutta × Salvelinus fontinalis,8615
170,Salmoniformes,Salmonidae,Oncorhynchus,SPECIES,Oncorhynchus mykiss,5204019
8,Salmoniformes,Salmonidae,Oncorhynchus,SPECIES,Oncorhynchus nerka,5204039
1,Salmoniformes,Salmonidae,Prosopium,SPECIES,Prosopium cylindraceum,2351534
15,Salmoniformes,Salmonidae,Salmo,SPECIES,Salmo salar,7595433
126,Salmoniformes,Salmonidae,Salmo,SPECIES,Salmo trutta,8215487
284,Salmoniformes,Salmonidae,Salvelinus,SPECIES,Salvelinus fontinalis,2351271
14,Salmoniformes,Salmonidae,Salvelinus,SPECIES,Salvelinus fontinalis fontinalis,2351271
17,Salmoniformes,Salmonidae,Salvelinus,SPECIES,Salvelinus namaycush,2351327
2398,Scorpaeniformes,Agonidae,Aspidophoroides,SPECIES,Aspidophoroides monopterygius,2337193
5,Scorpaeniformes,Agonidae,Aspidophoroides,SPECIES,Aspidophoroides olriki,2337217
66,Scorpaeniformes,Agonidae,,FAMILY,Agonidae,8617
6,Scorpaeniformes,Agonidae,Leptagonus,SPECIES,Leptagonus decagonus,2337186
478,Scorpaeniformes,Cottidae,Artediellus,SPECIES,Artediellus atlanticus,2334289
268,Scorpaeniformes,Cottidae,Artediellus,SPECIES,Artediellus uncinatus,2334285
65,Scorpaeniformes,Cottidae,Artediellus,GENUS,Artediellus,2334270
1,Scorpaeniformes,Cottidae,Cottus,SPECIES,Cottus caeruleomentum,2334085
24,Scorpaeniformes,Cottidae,Cottus,SPECIES,Cottus cognatus,2334185
11,Scorpaeniformes,Cottidae,Cottus,SPECIES,Cottus immaculatus,5962227
18,Scorpaeniformes,Cottidae,,FAMILY,Cottidae,8621
3,Scorpaeniformes,Cottidae,Icelus,SPECIES,Icelus bicornis,5201203
60,Scorpaeniformes,Cottidae,Icelus,SPECIES,Icelus spatula,5201205
21,Scorpaeniformes,Cottidae,Myoxocephalus,GENUS,Myoxocephalus,2333775
524,Scorpaeniformes,Cottidae,Myoxocephalus,SPECIES,Myoxocephalus aenaeus,2333799
37069,Scorpaeniformes,Cottidae,Myoxocephalus,SPECIES,Myoxocephalus octodecemspinosus,2333802
123,Scorpaeniformes,Cottidae,Myoxocephalus,SPECIES,Myoxocephalus scorpius,2333785
25,Scorpaeniformes,Cottidae,Triglops,GENUS,Triglops,2334023
3582,Scorpaeniformes,Cottidae,Triglops,SPECIES,Triglops murrayi,2334048
375,Scorpaeniformes,Cyclopteridae,Cyclopterus,SPECIES,Cyclopterus lumpus,5962255
64,Scorpaeniformes,Cyclopteridae,Eumicrotremus,SPECIES,Eumicrotremus spinosus,2336857
2,Scorpaeniformes,Dactylopteridae,Dactylopterus,SPECIES,Dactylopterus volitans,2333605
13463,Scorpaeniformes,Hemitripteridae,Hemitripterus,SPECIES,Hemitripterus americanus,7938309
8,Scorpaeniformes,Liparidae,Careproctus,SPECIES,Careproctus ranula,2336141
5,Scorpaeniformes,Liparidae,Careproctus,SPECIES,Careproctus reinhardti,2336181
3,Scorpaeniformes,Liparidae,Careproctus,GENUS,Careproctus,2336138
55,Scorpaeniformes,Liparidae,Liparis,GENUS,Liparis,2335959
71,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis atlanticus,5201436
67,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis fabricii,5201468
49,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis gibbus,5201429
35,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis inquilinus,5201465
4,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis liparis,5712338
5,Scorpaeniformes,Liparidae,Liparis,SPECIES,Liparis tunicatus,5201492
2,Scorpaeniformes,Liparidae,Paraliparis,SPECIES,Paraliparis calidus,2336371
4,Scorpaeniformes,Liparidae,Paraliparis,SPECIES,Paraliparis copei,4286437
4,Scorpaeniformes,Liparidae,Paraliparis,SPECIES,Paraliparis garmani,2336334
1,Scorpaeniformes,Peristediidae,Peristedion,SPECIES,Peristedion gracile,2334983
55,Scorpaeniformes,Peristediidae,Peristedion,SPECIES,Peristedion miniatum,2335006
16,Scorpaeniformes,Psychrolutidae,Cottunculus,SPECIES,Cottunculus microps,2334890
2,Scorpaeniformes,Psychrolutidae,Cottunculus,SPECIES,Cottunculus thompsoni,2334887
8,Scorpaeniformes,Scorpaenidae,,FAMILY,Scorpaenidae,4508
8453,Scorpaeniformes,Sebastidae,Helicolenus,SPECIES,Helicolenus dactylopterus,4286361
55878,Scorpaeniformes,Sebastidae,Sebastes,GENUS,Sebastes,2333712
31,Scorpaeniformes,Sebastidae,Sebastes,SPECIES,Sebastes fasciatus,10689065
1,Scorpaeniformes,Setarchidae,Setarches,SPECIES,Setarches guentheri,2336894
4,Scorpaeniformes,Triglidae,,FAMILY,Triglidae,8635
3,Scorpaeniformes,Triglidae,Prionotus,GENUS,Prionotus,2336541
326,Scorpaeniformes,Triglidae,Prionotus,SPECIES,Prionotus carolinus,5201557
204,Scorpaeniformes,Triglidae,Prionotus,SPECIES,Prionotus evolans,5201545
65,Siluriformes,Ictaluridae,Ameiurus,SPECIES,Ameiurus catus,2340972
76,Siluriformes,Ictaluridae,Ameiurus,SPECIES,Ameiurus natalis,2340969
271,Siluriformes,Ictaluridae,Ameiurus,SPECIES,Ameiurus nebulosus,2340989
12,Siluriformes,Ictaluridae,Ameiurus,GENUS,Ameiurus,2340965
5,Siluriformes,Ictaluridae,Ictalurus,SPECIES,Ictalurus furcatus,5202525
149,Siluriformes,Ictaluridae,Ictalurus,SPECIES,Ictalurus punctatus,5202520
40,Siluriformes,Ictaluridae,Noturus,SPECIES,Noturus gyrinus,2341016
30,Siluriformes,Ictaluridae,Noturus,SPECIES,Noturus insignis,2341009
4,Siluriformes,Ictaluridae,Pylodictis,SPECIES,Pylodictis olivaris,2341077
1,Siluriformes,Loricariidae,Pterygoplichthys,GENUS,Pterygoplichthys,2339954
23,Stomiiformes,Gonostomatidae,,FAMILY,Gonostomatidae,5905
8,Stomiiformes,Gonostomatidae,Sigmops,SPECIES,Gonostoma bathyphilum,5203368
5,Stomiiformes,Gonostomatidae,Sigmops,SPECIES,Gonostoma elongatum,5203363
1,Stomiiformes,Phosichthyidae,Polymetme,SPECIES,Polymetme thaeocoryla,2346789
2,Stomiiformes,Phosichthyidae,Vinciguerria,SPECIES,Vinciguerria nimbaria,2346841
17,Stomiiformes,Sternoptychidae,Argyropelecus,SPECIES,Argyropelecus aculeatus,2347579
2,Stomiiformes,Sternoptychidae,Argyropelecus,GENUS,Argyropelecus,2347565
26,Stomiiformes,Sternoptychidae,,FAMILY,Sternoptychidae,2226
399,Stomiiformes,Sternoptychidae,Maurolicus,SPECIES,Maurolicus muelleri,2347501
6,Stomiiformes,Sternoptychidae,Polyipnus,GENUS,Polyipnus,2347513
4,Stomiiformes,Sternoptychidae,Polyipnus,SPECIES,Polyipnus clarus,2347529
3,Stomiiformes,Stomiidae,Aristostomias,GENUS,Aristostomias,5203188
4,Stomiiformes,Stomiidae,Borostomias,SPECIES,Borostomias antarcticus,2347213
87,Stomiiformes,Stomiidae,Chauliodus,SPECIES,Chauliodus sloani,5203203
2,Stomiiformes,Stomiidae,,FAMILY,Malacosteidae,4838685
4,Stomiiformes,Stomiidae,,FAMILY,Stomiidae,2225
1,Stomiiformes,Stomiidae,Grammatostomias,SPECIES,Grammatostomias dentatus,2347386
3,Stomiiformes,Stomiidae,Malacosteus,SPECIES,Malacosteus niger,2347378
288,Stomiiformes,Stomiidae,Stomias,SPECIES,Stomias boa,2346868
1,Syngnathiformes,Centriscidae,Macroramphosus,SPECIES,Macroramphosus scolopax,2333513
3,Syngnathiformes,Fistulariidae,Fistularia,SPECIES,Fistularia petimba,5200931
20,Syngnathiformes,Fistulariidae,Fistularia,SPECIES,Fistularia tabacaria,5200941
143,Syngnathiformes,Syngnathidae,Hippocampus,SPECIES,Hippocampus erectus,5201075
61,Syngnathiformes,Syngnathidae,Syngnathus,GENUS,Syngnathus,2332887
326,Syngnathiformes,Syngnathidae,Syngnathus,SPECIES,Syngnathus fuscus,2332955
52,Tetraodontiformes,Balistidae,Balistes,SPECIES,Balistes capriscus,2407107
180,Tetraodontiformes,Diodontidae,Chilomycterus,SPECIES,Chilomycterus schoepfii,2406494
1,Tetraodontiformes,Diodontidae,Diodon,SPECIES,Diodon holocanthus,5213361
319,Tetraodontiformes,Molidae,Mola,SPECIES,Mola mola,5213725
1,Tetraodontiformes,Monacanthidae,Aluterus,SPECIES,Aluterus monoceros,2406708
5,Tetraodontiformes,Monacanthidae,Aluterus,SPECIES,Aluterus schoepfii,2406748
1,Tetraodontiformes,Monacanthidae,Aluterus,SPECIES,Aluterus scriptus,2406721
1,Tetraodontiformes,Monacanthidae,Monacanthus,SPECIES,Monacanthus ciliatus,2406871
22,Tetraodontiformes,Monacanthidae,Stephanolepis,SPECIES,Stephanolepis hispida,5213455
1,Tetraodontiformes,Ostraciidae,Acanthostracion,SPECIES,Acanthostracion polygonium,2408186
1,Tetraodontiformes,Ostraciidae,Acanthostracion,SPECIES,Acanthostracion quadricornis,2408197
1,Tetraodontiformes,Ostraciidae,Lactophrys,SPECIES,Lactophrys trigonus,2408096
1,Tetraodontiformes,Tetraodontidae,Lagocephalus,SPECIES,Lagocephalus laevigatus,2407750
203,Tetraodontiformes,Tetraodontidae,Sphoeroides,SPECIES,Sphoeroides maculatus,2407857
7,Tetraodontiformes,Tetraodontidae,Sphoeroides,SPECIES,Sphoeroides spengleri,2407829
1,Tetraodontiformes,Triacanthodidae,Parahollardia,SPECIES,Parahollardia lineata,2408048
1,Zeiformes,Grammicolepididae,Grammicolepis,SPECIES,Grammicolepis brachiusculus,2415265
6,Zeiformes,Grammicolepididae,Xenolepidichthys,SPECIES,Xenolepidichthys dalgleishi,2415264
4,Zeiformes,Parazenidae,Cyttopsis,SPECIES,Cyttopsis rosea,2415284
4,Zeiformes,Zeidae,Zenopsis,SPECIES,Zenopsis conchifer,2415247
92,Zeiformes,Zeidae,Zenopsis,SPECIES,Zenopsis ocellata,2415249
1,Zeiformes,Zeidae,Zeus,SPECIES,Zeus faber,7744449
